date gauge radar
2011121520 0.05 0.02
2011121521 0.08 0.01
2011121522 0.38 0.00
2011121523 0.00 0.00
2011121600 0.00 0.00
2011121601 0.00 0.00
2011121602 0.00 0.00
2011121603 0.17 0.84
2011121604 1.43 1.95
2011121605 1.72 1.84
2011121606 2.42 1.68
2011121607 2.82 3.49
2011121608 2.50 3.76
2011121609 1.73 1.57
2011121610 0.05 0.00
2011121611 0.08 0.00
2011121612 0.55 0.94
2011121613 0.53 0.95
2011121614 0.53 0.33
2011121615 0.60 0.01
2011121616 0.13 0.09
2011121617 0.05 0.04
2011121618 0.98 0.59
2011121619 0.00 0.00
2011121620 0.00 0.00
2011121621 0.00 0.00
2011121622 0.00 0.00
2011121623 0.00 0.00
2011121700 0.00 0.00
2011121701 0.00 0.00
2011121702 0.00 0.00
2011121703 0.00 0.00
2011121704 0.00 0.00
2011121705 0.00 0.00
2011121706 0.00 0.00
2011121707 0.00 0.00
2011121708 0.00 0.00
2011121709 0.00 0.00
2011121710 0.00 0.00
2011121711 0.00 0.00
2011121712 0.00 0.00
2011121713 0.00 0.01
2011121714 0.00 0.00
2011121715 0.00 0.00
2011121716 0.00 0.00
2011121717 0.00 0.00
2011121718 0.00 0.00
2011121719 0.03 0.01
2011121720 0.00 0.03
2011121721 0.67 0.35
2011121722 1.40 1.14
2011121723 0.00 0.09
2011121800 0.00 0.03
2011121801 0.00 0.00
2011121802 0.23 0.12
2011121803 0.58 1.05
2011121804 0.00 0.00
2011121805 0.00 0.00
2011121806 0.00 0.00
2011121807 0.00 0.00
2011121808 0.00 0.00
2011121809 0.00 0.00
2011121810 0.00 0.00
2011121811 0.00 0.00
2011121812 0.00 0.00
2011121813 0.00 0.21
2011121814 0.00 0.40
2011121815 0.00 0.00
2011121816 0.00 0.00
2011121817 0.05 0.00
2011121818 0.00 0.00
2011121819 0.00 0.00
2011121820 0.00 0.00
2011121821 0.00 0.00
2011121822 0.00 0.00
2011121823 0.00 0.00
2011121900 0.00 0.00
2011121901 0.00 0.00
2011121902 0.27 0.00
2011121903 0.00 0.00
2011121904 0.00 0.00
2011121905 0.00 0.00
2011121906 0.00 0.00
2011121907 0.00 0.00
2011121908 0.00 0.00
2011121909 0.00 0.00
2011121910 0.00 0.00
2011121911 0.00 0.00
2011121912 0.00 0.00
2011121913 0.00 0.00
2011121914 0.00 0.00
2011121915 0.00 0.00
2011121916 0.00 0.00
2011121917 0.00 0.00
2011121918 0.00 0.00
2011121919 0.10 0.00
2011121920 0.10 0.00
2011121921 0.28 0.00
2011121922 0.30 0.66
2011121923 0.33 0.00
2011122000 0.27 1.29
2011122001 0.35 1.33
2011122002 0.92 1.76
2011122003 0.83 0.24
2011122004 1.63 0.00
2011122005 0.45 0.00
2011122006 0.73 0.24
2011122007 0.08 0.23
2011122008 0.13 0.00
2011122009 0.00 0.00
2011122010 0.00 0.00
2011122011 0.00 0.00
2011122012 0.00 0.00
2011122013 0.00 0.00
2011122014 0.00 0.00
2011122015 0.00 0.02
2011122016 0.20 0.12
2011122017 0.12 0.00
2011122018 0.22 0.33
2011122019 0.00 0.02
2011122020 0.00 0.00
2011122021 0.00 0.00
2011122022 0.00 0.00
2011122023 0.00 0.00
2011122100 0.00 0.00
2011122101 0.00 0.00
2011122102 0.00 0.00
2011122103 0.00 0.08
2011122104 0.00 0.00
2011122105 0.00 0.03
2011122106 0.00 0.16
2011122107 0.00 0.00
2011122108 0.00 0.00
2011122109 0.00 0.00
2011122110 0.20 0.12
2011122111 0.00 0.00
2011122112 0.00 0.00
2011122113 0.03 0.00
2011122114 0.22 0.00
2011122115 0.00 0.00
2011122116 0.00 0.00
2011122117 0.02 0.00
2011122118 0.00 0.00
2011122119 0.00 0.00
2011122120 0.00 0.00
2011122121 0.00 0.00
2011122122 0.00 0.00
2011122123 0.00 0.00
2011122200 0.00 0.00
2011122201 0.05 0.00
2011122202 0.02 0.00
2011122203 0.33 0.00
2011122204 0.20 1.29
2011122205 0.43 2.03
2011122206 1.20 0.39
2011122207 0.33 0.00
2011122208 0.12 0.00
2011122209 0.23 0.66
2011122210 0.37 0.20
2011122211 0.32 0.00
2011122212 0.08 0.00
2011122213 0.08 0.00
2011122214 0.02 0.00
2011122215 0.03 0.00
2011122216 0.20 0.00
2011122217 0.20 0.00
2011122218 0.08 0.00
2011122219 0.03 0.00
2011122220 0.03 0.00
2011122221 0.00 0.00
2011122222 0.00 0.00
2011122223 0.00 0.00
2011122300 0.00 0.00
2011122301 0.00 0.00
2011122302 0.00 0.00
2011122303 0.00 0.00
2011122304 0.00 0.00
2011122305 0.00 0.00
2011122306 0.00 0.00
2011122307 0.00 0.00
2011122308 0.00 0.00
2011122309 0.00 0.00
2011122310 0.00 0.00
2011122311 0.15 0.00
2011122312 0.25 0.00
2011122313 0.07 0.00
2011122314 0.00 0.00
2011122315 0.00 0.00
2011122316 0.00 0.00
2011122317 0.00 0.00
2011122318 0.00 0.00
2011122319 0.20 0.13
2011122320 0.00 0.00
2011122321 0.27 0.00
2011122322 0.05 0.00
2011122323 0.52 1.32
2011122400 0.60 1.34
2011122401 0.03 0.01
2011122402 0.17 0.18
2011122403 1.13 2.20
2011122404 0.78 0.31
2011122405 0.07 0.01
2011122406 0.00 0.00
2011122407 0.00 0.00
2011122408 0.00 0.00
2011122409 0.00 0.00
2011122410 0.00 0.00
2011122411 0.00 0.00
2011122412 0.00 0.00
2011122413 0.00 0.00
2011122414 0.00 0.00
2011122415 0.00 0.00
2011122416 0.00 0.00
2011122417 0.00 0.00
2011122418 0.00 0.00
2011122419 0.00 0.00
2011122420 0.00 0.00
2011122421 0.00 0.00
2011122422 0.00 0.00
2011122423 0.00 0.00
2011122500 0.00 0.00
2011122501 0.00 0.00
2011122502 0.00 0.00
2011122503 0.00 0.00
2011122504 0.45 0.96
2011122505 0.07 0.06
2011122506 0.02 0.00
2011122507 0.13 0.00
2011122508 0.03 0.00
2011122509 0.00 0.00
2011122510 0.00 0.00
2011122511 0.10 0.00
2011122512 0.12 0.00
2011122513 0.02 0.00
2011122514 0.00 0.00
2011122515 0.00 0.00
2011122516 0.00 0.00
2011122517 0.00 0.00
2011122518 0.00 0.00
2011122519 0.00 0.00
2011122520 0.00 0.00
2011122521 0.00 0.00
2011122522 0.00 0.00
2011122523 0.00 0.00
2011122600 0.02 0.00
2011122601 0.00 0.00
2011122602 0.00 0.00
2011122603 0.00 0.00
2011122604 0.10 0.00
2011122605 0.17 0.00
2011122606 0.23 0.00
2011122607 0.13 0.00
2011122608 0.10 0.00
2011122609 0.08 0.00
2011122610 0.23 0.00
2011122611 0.05 0.00
2011122612 0.00 0.00
2011122613 0.00 0.00
2011122614 0.00 0.00
2011122615 0.00 0.00
2011122616 0.00 0.00
2011122617 0.00 0.00
2011122618 0.00 0.00
2011122619 0.00 0.00
2011122620 0.00 0.00
2011122621 0.00 0.00
2011122622 0.00 0.00
2011122623 0.00 0.00
2011122700 0.00 0.00
2011122701 0.00 0.00
2011122702 0.00 0.00
2011122703 0.00 0.00
2011122704 0.00 0.00
2011122705 0.00 0.00
2011122706 0.00 0.00
2011122707 0.00 0.00
2011122708 0.00 0.00
2011122709 0.00 0.00
2011122710 0.00 0.00
2011122711 0.00 0.00
2011122712 0.00 0.00
2011122713 0.00 0.00
2011122714 0.00 0.00
2011122715 0.00 0.00
2011122716 0.00 0.00
2011122717 0.00 0.00
2011122718 0.00 0.00
2011122719 0.00 0.00
2011122720 0.00 0.00
2011122721 0.00 0.00
2011122722 0.00 0.00
2011122723 0.00 0.00
2011122800 0.00 0.00
2011122801 0.00 0.00
2011122802 0.00 0.00
2011122803 0.00 0.00
2011122804 0.00 0.00
2011122805 0.00 0.00
2011122806 0.00 0.00
2011122807 0.00 0.00
2011122808 0.00 0.00
2011122809 0.00 0.00
2011122810 0.00 0.00
2011122811 0.00 0.00
2011122812 0.00 0.00
2011122813 0.02 0.00
2011122814 0.00 0.00
2011122815 0.00 0.00
2011122816 0.00 0.00
2011122817 0.00 0.00
2011122818 0.00 0.00
2011122819 0.15 0.20
2011122820 0.12 0.06
2011122821 0.00 0.00
2011122822 0.00 0.00
2011122823 0.00 0.00
2011122900 0.00 0.00
2011122901 0.00 0.00
2011122902 0.00 0.00
2011122903 0.00 0.00
2011122904 0.00 0.00
2011122905 0.00 0.00
2011122906 0.00 0.00
2011122907 0.00 0.00
2011122908 0.00 0.00
2011122909 0.00 0.00
2011122910 0.00 0.00
2011122911 0.00 0.00
2011122912 0.17 0.08
2011122913 0.35 0.33
2011122914 0.40 0.08
2011122915 0.13 0.20
2011122916 0.32 0.47
2011122917 0.67 0.56
2011122918 0.42 0.82
2011122919 0.67 1.23
2011122920 1.40 2.05
2011122921 0.00 0.01
2011122922 0.00 0.00
2011122923 0.00 0.09
2011123000 0.33 0.33
2011123001 0.00 0.00
2011123002 0.53 0.07
2011123003 0.00 0.00
2011123004 0.00 0.00
2011123005 0.05 0.08
2011123006 0.02 0.03
2011123007 0.00 0.00
2011123008 0.00 0.00
2011123009 0.00 0.00
2011123010 0.00 0.00
2011123011 0.00 0.00
2011123012 0.00 0.00
2011123013 0.00 0.00
2011123014 0.00 0.00
2011123015 0.00 0.01
2011123016 0.00 0.00
2011123017 0.00 0.00
2011123018 0.00 0.00
2011123019 0.00 0.00
2011123020 0.07 0.00
2011123021 0.00 0.00
2011123022 0.00 0.00
2011123023 0.00 0.18
2011123100 0.00 0.06
2011123101 0.00 0.00
2011123102 0.15 0.07
2011123103 0.47 0.30
2011123104 0.72 0.50
2011123105 1.37 1.86
2011123106 0.13 0.00
2011123107 0.07 0.08
2011123108 0.17 0.14
2011123109 0.48 0.29
2011123110 0.02 0.00
2011123111 0.00 0.00
2011123112 0.28 0.00
2011123113 0.27 0.00
2011123114 0.18 0.00
2011123115 0.32 0.00
2011123116 0.00 0.00
2011123117 0.00 0.00
2011123118 0.00 0.00
2011123119 0.00 0.00
2011123120 0.00 0.00
2011123121 0.45 0.00
2011123122 0.25 0.00
2011123123 0.00 0.00
2012010100 0.00 0.00
2012010101 0.32 0.00
2012010102 0.27 0.01
2012010103 0.20 0.48
2012010104 1.22 3.99
2012010105 0.13 0.01
2012010106 0.10 0.00
2012010107 0.28 0.00
2012010108 1.05 1.25
2012010109 0.22 0.00
2012010110 0.13 0.00
2012010111 0.32 0.00
2012010112 0.02 0.00
2012010113 0.27 0.12
2012010114 0.62 0.00
2012010115 0.13 0.00
2012010116 0.22 0.38
2012010117 0.23 0.19
2012010118 0.35 1.34
2012010119 0.32 0.57
2012010120 0.05 0.02
2012010121 0.37 0.22
2012010122 1.02 0.20
2012010123 1.58 1.73
2012010200 1.37 1.95
2012010201 0.10 0.20
2012010202 0.07 0.02
2012010203 1.27 0.80
2012010204 5.77 4.24
2012010205 0.02 0.52
2012010206 0.00 0.17
2012010207 0.00 0.37
2012010208 0.00 0.00
2012010209 0.00 0.00
2012010210 0.00 0.00
2012010211 0.00 0.00
2012010212 0.00 0.00
2012010213 0.00 0.00
2012010214 0.00 0.00
2012010215 0.00 0.00
2012010216 0.00 0.00
2012010217 0.00 0.00
2012010218 0.00 0.00
2012010219 0.00 0.00
2012010220 0.00 0.00
2012010221 0.00 0.00
2012010222 0.00 0.00
2012010223 0.00 0.00
2012010300 0.00 0.00
2012010301 0.00 0.00
2012010302 0.00 0.00
2012010303 0.00 0.00
2012010304 0.00 0.00
2012010305 0.00 0.00
2012010306 0.00 0.00
2012010307 0.00 0.02
2012010308 1.00 1.47
2012010309 0.63 0.59
2012010310 0.00 0.04
2012010311 0.00 0.00
2012010312 0.00 0.00
2012010313 0.08 0.05
2012010314 0.40 0.47
2012010315 1.62 1.26
2012010316 2.12 2.58
2012010317 0.00 0.00
2012010318 0.00 0.00
2012010319 1.35 0.66
2012010320 0.00 0.00
2012010321 0.00 0.00
2012010322 0.00 0.00
2012010323 0.00 0.00
2012010400 0.00 0.00
2012010401 0.00 0.00
2012010402 0.00 0.00
2012010403 0.00 0.14
2012010404 0.73 0.52
2012010405 0.48 0.34
2012010406 0.43 0.52
2012010407 0.00 0.00
2012010408 0.00 0.03
2012010409 0.00 0.00
2012010410 0.92 0.20
2012010411 0.12 0.07
2012010412 0.00 0.00
2012010413 0.00 0.00
2012010414 0.00 0.00
2012010415 0.00 0.00
2012010416 0.00 0.00
2012010417 0.00 0.00
2012010418 0.05 0.22
2012010419 0.00 0.02
2012010420 0.70 0.43
2012010421 0.57 0.51
2012010422 0.40 0.35
2012010423 1.35 1.60
2012010500 1.25 1.39
2012010501 2.30 2.56
2012010502 1.43 2.25
2012010503 1.87 1.57
2012010504 0.72 1.56
2012010505 3.30 2.99
2012010506 0.17 0.98
2012010507 0.00 0.07
2012010508 0.00 0.00
2012010509 0.00 0.10
2012010510 0.00 0.00
2012010511 0.12 0.25
2012010512 0.15 0.02
2012010513 0.02 0.17
2012010514 0.98 1.11
2012010515 0.00 0.00
2012010516 0.00 0.00
2012010517 0.10 0.13
2012010518 0.00 0.00
2012010519 0.10 0.17
2012010520 0.28 0.75
2012010521 0.12 0.63
2012010522 0.00 0.40
2012010523 0.12 0.22
2012010600 0.17 0.04
2012010601 0.00 0.00
2012010602 0.03 0.01
2012010603 0.07 0.05
2012010604 0.23 0.04
2012010605 0.00 0.08
2012010606 0.17 0.04
2012010607 0.20 0.06
2012010608 0.00 0.00
2012010609 0.00 0.00
2012010610 0.00 0.00
2012010611 0.00 0.00
2012010612 0.00 0.00
2012010613 0.00 0.00
2012010614 0.00 0.00
2012010615 0.00 0.00
2012010616 0.00 0.00
2012010617 0.00 0.00
2012010618 0.00 0.00
2012010619 0.00 0.00
2012010620 0.00 0.00
2012010621 0.00 0.00
2012010622 0.00 0.00
2012010623 0.00 0.00
2012010700 0.00 0.00
2012010701 0.00 0.06
2012010702 0.20 0.09
2012010703 0.10 0.00
2012010704 0.12 0.00
2012010705 0.60 1.19
2012010706 0.57 0.47
2012010707 0.13 0.03
2012010708 1.08 1.98
2012010709 0.00 0.00
2012010710 0.00 0.00
2012010711 0.03 0.00
2012010712 0.65 0.40
2012010713 0.45 0.82
2012010714 0.50 1.06
2012010715 0.03 0.01
2012010716 2.65 0.43
2012010717 0.23 0.07
2012010718 0.00 0.00
2012010719 0.00 0.00
2012010720 0.00 0.00
2012010721 0.00 0.00
2012010722 0.00 0.00
2012010723 0.00 0.00
2012010800 0.00 0.00
2012010801 0.00 0.00
2012010802 0.02 0.02
2012010803 0.00 0.00
2012010804 0.00 0.00
2012010805 0.00 0.00
2012010806 0.00 0.00
2012010807 0.00 0.00
2012010808 0.00 0.00
2012010809 0.00 0.00
2012010810 0.08 0.19
2012010811 0.12 0.30
2012010812 0.00 0.07
2012010813 0.03 0.07
2012010814 0.00 0.00
2012010815 0.05 0.10
2012010816 0.02 0.07
2012010817 0.00 0.00
2012010818 0.00 0.01
2012010819 0.00 0.00
2012010820 0.00 0.00
2012010821 0.00 0.00
2012010822 0.00 0.00
2012010823 0.00 0.00
2012010900 0.00 0.00
2012010901 0.00 0.00
2012010902 0.00 0.00
2012010903 0.22 0.79
2012010904 0.55 0.34
2012010905 0.35 0.00
2012010906 0.22 0.50
2012010907 0.03 0.00
2012010908 0.00 0.00
2012010909 0.00 0.00
2012010910 0.00 0.00
2012010911 0.00 0.00
2012010912 0.00 0.00
2012010913 0.00 0.00
2012010914 0.00 0.00
2012010915 0.00 0.00
2012010916 0.00 0.00
2012010917 0.08 0.00
2012010918 0.25 0.00
2012010919 0.08 0.00
2012010920 0.00 0.00
2012010921 0.00 0.00
2012010922 0.00 0.00
2012010923 0.00 0.00
2012011000 0.00 0.00
2012011001 0.00 0.00
2012011002 0.00 0.00
2012011003 0.00 0.00
2012011004 0.00 0.00
2012011005 0.00 0.00
2012011006 0.00 0.00
2012011007 0.00 0.00
2012011008 0.00 0.00
2012011009 0.00 0.00
2012011010 0.00 0.00
2012011011 0.00 0.00
2012011012 0.00 0.00
2012011013 0.00 0.00
2012011014 0.00 0.00
2012011015 0.00 0.00
2012011016 0.00 0.00
2012011017 0.00 0.00
2012011018 0.00 0.00
2012011019 0.00 0.00
2012011020 0.00 0.00
2012011021 0.00 0.00
2012011022 0.00 0.00
2012011023 0.00 0.00
2012011100 0.00 0.00
2012011101 0.00 0.00
2012011102 0.00 0.00
2012011103 0.00 0.00
2012011104 0.00 0.00
2012011105 0.00 0.00
2012011106 0.00 0.00
2012011107 0.00 0.00
2012011108 0.00 0.00
2012011109 0.00 0.00
2012011110 0.00 0.00
2012011111 0.00 0.00
2012011112 0.00 0.00
2012011113 0.00 0.00
2012011114 0.00 0.00
2012011115 0.00 0.00
2012011116 0.02 0.00
2012011117 0.07 0.00
2012011118 0.08 0.00
2012011119 0.08 0.00
2012011120 0.03 0.00
2012011121 0.08 0.00
2012011122 0.00 0.00
2012011123 0.00 0.00
2012011200 0.00 0.00
2012011201 0.02 0.00
2012011202 0.00 0.00
2012011203 0.00 0.00
2012011204 0.00 0.00
2012011205 0.00 0.00
2012011206 0.00 0.00
2012011207 0.00 0.00
2012011208 0.00 0.00
2012011209 0.00 0.00
2012011210 0.30 0.00
2012011211 0.15 0.00
2012011212 0.12 0.00
2012011213 1.20 1.84
2012011214 0.02 0.39
2012011215 0.00 0.06
2012011216 0.00 0.00
2012011217 0.00 0.00
2012011218 0.00 0.00
2012011219 0.00 0.00
2012011220 0.00 0.00
2012011221 0.00 0.00
2012011222 0.00 0.00
2012011223 0.07 0.13
2012011300 0.23 0.22
2012011301 0.63 0.70
2012011302 0.20 0.12
2012011303 0.00 0.00
2012011304 0.00 0.00
2012011305 0.00 0.00
2012011306 0.00 0.01
2012011307 0.00 0.00
2012011308 0.00 0.00
2012011309 0.00 0.00
2012011310 0.00 0.00
2012011311 0.00 0.00
2012011312 0.00 0.00
2012011313 0.00 0.00
2012011314 0.00 0.00
2012011315 0.00 0.00
2012011316 0.00 0.00
2012011317 0.00 0.00
2012011318 0.00 0.00
2012011319 0.00 0.00
2012011320 0.22 0.02
2012011321 0.00 0.00
2012011322 0.00 0.00
2012011323 0.00 0.00
2012011400 0.00 0.00
2012011401 0.00 0.00
2012011402 0.00 0.00
2012011403 0.00 0.00
2012011404 0.00 0.00
2012011405 0.00 0.00
2012011406 0.02 0.00
2012011407 0.00 0.00
2012011408 0.00 0.00
2012011409 0.00 0.00
2012011410 0.00 0.00
2012011411 0.00 0.00
2012011412 0.00 0.00
2012011413 0.00 0.00
2012011414 0.00 0.00
2012011415 0.00 0.00
2012011416 0.00 0.00
2012011417 0.00 0.00
2012011418 0.00 0.00
2012011419 0.00 0.00
2012011420 0.00 0.00
2012011421 0.00 0.00
2012011422 0.00 0.00
2012011423 0.00 0.00
2012011500 0.00 0.00
2012011501 0.00 0.00
2012011502 0.00 0.00
2012011503 0.00 0.00
2012011504 0.00 0.00
2012011505 0.00 0.00
2012011506 0.00 0.00
2012011507 0.00 0.00
2012011508 0.00 0.00
2012011509 0.00 0.00
2012011510 0.00 0.00
2012011511 0.00 0.00
2012011512 0.00 0.00
2012011513 0.00 0.00
2012011514 0.00 0.00
2012011515 0.00 0.00
2012011516 0.00 0.00
2012011517 0.00 0.00
2012011518 0.00 0.00
2012011519 0.00 0.00
2012011520 0.00 0.00
2012011521 0.00 0.00
2012011522 0.00 0.00
2012011523 0.00 0.00
2012011600 0.00 0.00
2012011601 0.00 0.00
2012011602 0.00 0.00
2012011603 0.00 0.00
2012011604 0.00 0.00
2012011605 0.00 0.00
2012011606 0.00 0.00
2012011607 0.00 0.00
2012011608 0.00 0.00
2012011609 0.00 0.00
2012011610 0.00 0.00
2012011611 0.00 0.00
2012011612 0.00 0.00
2012011613 0.00 0.00
2012011614 0.00 0.00
2012011615 0.00 0.00
2012011616 0.00 0.00
2012011617 0.00 0.00
2012011618 0.00 0.00
2012011619 0.00 0.00
2012011620 0.00 0.00
2012011621 0.00 0.00
2012011622 0.00 0.00
2012011623 0.00 0.00
2012011700 0.00 0.00
2012011701 0.00 0.00
2012011702 0.00 0.00
2012011703 0.00 0.00
2012011704 0.00 0.00
2012011705 0.00 0.00
2012011706 0.00 0.00
2012011707 0.00 0.00
2012011708 0.00 0.00
2012011709 0.00 0.00
2012011710 0.00 0.00
2012011711 0.00 0.00
2012011712 0.00 0.00
2012011713 0.00 0.00
2012011714 0.00 0.00
2012011715 0.00 0.00
2012011716 0.00 0.00
2012011717 0.00 0.00
2012011718 0.00 0.00
2012011719 0.00 0.00
2012011720 0.00 0.00
2012011721 0.00 0.00
2012011722 0.00 0.00
2012011723 0.00 0.00
2012011800 0.00 0.00
2012011801 0.00 0.00
2012011802 0.00 0.00
2012011803 0.00 0.00
2012011804 0.00 0.00
2012011805 0.00 0.00
2012011806 0.00 0.00
2012011807 0.00 0.00
2012011808 0.00 0.00
2012011809 0.00 0.00
2012011810 0.00 0.00
2012011811 0.00 0.00
2012011812 0.00 0.00
2012011813 0.00 0.00
2012011814 0.00 0.00
2012011815 0.07 0.29
2012011816 0.05 0.34
2012011817 1.33 3.05
2012011818 1.27 0.39
2012011819 0.18 0.01
2012011820 0.43 0.00
2012011821 0.05 0.14
2012011822 0.08 0.23
2012011823 0.00 0.00
2012011900 0.00 0.00
2012011901 0.00 0.05
2012011902 0.00 0.05
2012011903 0.00 0.00
2012011904 0.18 0.24
2012011905 1.85 1.36
2012011906 1.78 1.52
2012011907 1.48 1.27
2012011908 2.20 1.78
2012011909 1.23 1.78
2012011910 1.00 1.29
2012011911 0.83 1.25
2012011912 0.20 0.71
2012011913 0.05 0.01
2012011914 0.00 0.00
2012011915 0.00 0.00
2012011916 0.00 0.00
2012011917 0.00 0.00
2012011918 0.00 0.00
2012011919 0.00 0.00
2012011920 0.00 0.00
2012011921 0.00 0.00
2012011922 0.00 0.01
2012011923 2.08 2.11
2012012000 0.02 0.08
2012012001 0.00 0.00
2012012002 0.00 0.00
2012012003 0.00 0.00
2012012004 0.00 0.01
2012012005 0.20 0.04
2012012006 0.00 0.01
2012012007 0.35 0.07
2012012008 0.28 0.14
2012012009 0.25 0.53
2012012010 0.77 1.14
2012012011 2.48 3.17
2012012012 0.00 0.26
2012012013 0.00 0.00
2012012014 0.03 0.01
2012012015 0.00 0.00
2012012016 0.02 0.00
2012012017 0.00 0.00
2012012018 0.00 0.00
2012012019 0.00 0.00
2012012020 0.00 0.00
2012012021 0.00 0.00
2012012022 0.00 0.00
2012012023 0.00 0.00
2012012100 0.00 0.00
2012012101 0.00 0.00
2012012102 0.00 0.19
2012012103 0.25 0.47
2012012104 0.90 1.00
2012012105 1.15 1.07
2012012106 1.13 0.83
2012012107 0.55 1.05
2012012108 1.25 1.66
2012012109 0.95 0.33
2012012110 0.08 0.01
2012012111 0.08 0.22
2012012112 0.27 0.77
2012012113 0.00 0.15
2012012114 0.00 0.19
2012012115 0.00 0.00
2012012116 0.00 0.00
2012012117 0.00 0.00
2012012118 1.23 0.38
2012012119 0.00 0.00
2012012120 0.00 0.00
2012012121 0.00 0.00
2012012122 0.00 0.00
2012012123 0.00 0.00
2012012200 0.00 0.00
2012012201 0.00 0.00
2012012202 0.00 0.00
2012012203 0.00 0.00
2012012204 0.00 0.00
2012012205 0.00 0.00
2012012206 0.00 0.00
2012012207 0.00 0.00
2012012208 0.00 0.00
2012012209 0.18 0.76
2012012210 0.85 1.06
2012012211 0.87 1.15
2012012212 0.82 1.29
2012012213 0.00 0.00
2012012214 0.18 0.10
2012012215 0.40 0.32
2012012216 0.07 0.03
2012012217 0.00 0.00
2012012218 0.00 0.00
2012012219 0.05 0.00
2012012220 0.37 0.11
2012012221 0.02 0.03
2012012222 0.00 0.00
2012012223 0.00 0.00
2012012300 0.00 0.00
2012012301 0.00 0.00
2012012302 0.00 0.00
2012012303 0.00 0.00
2012012304 0.00 0.00
2012012305 0.03 0.00
2012012306 0.00 0.00
2012012307 0.00 0.00
2012012308 0.00 0.00
2012012309 2.45 1.75
2012012310 1.23 1.13
2012012311 1.80 2.29
2012012312 0.03 0.21
2012012313 0.00 0.00
2012012314 0.07 0.00
2012012315 2.17 1.55
2012012316 0.00 0.03
2012012317 0.08 0.33
2012012318 0.10 0.62
2012012319 0.02 0.30
2012012320 0.58 1.08
2012012321 0.00 0.00
2012012322 0.00 0.00
2012012323 0.00 0.00
2012012400 0.38 0.34
2012012401 0.00 0.00
2012012402 0.00 0.00
2012012403 0.00 0.00
2012012404 0.00 0.00
2012012405 0.00 0.00
2012012406 0.00 0.00
2012012407 0.00 0.00
2012012408 0.00 0.00
2012012409 0.00 0.00
2012012410 0.00 0.00
2012012411 0.00 0.00
2012012412 0.00 0.00
2012012413 0.08 0.00
2012012414 0.00 0.00
2012012415 0.00 0.00
2012012416 0.00 0.00
2012012417 0.00 0.00
2012012418 0.00 0.00
2012012419 0.00 0.00
2012012420 0.00 0.00
2012012421 0.00 0.00
2012012422 0.00 0.00
2012012423 0.00 0.00
2012012500 0.00 0.00
2012012501 0.00 0.00
2012012502 0.00 0.00
2012012503 0.00 0.00
2012012504 0.00 0.00
